source,reprint,full_text,day_manual,num_chron_refs,lang_orig,any_date,writing_start_month,written,dubious,dated_day,type,cancelled,reg_section,posthumous,published,_id,ent_num,dated,french_title,scraped,month_combined,more_info,english_title,month_manual,spanish_title,pub_day,year_manual,writing_start_day,writing_end_day,writing_end_month,writing_end_year,notes,writing_end_approx,Chronicle_OCR,auth,translation,dated_month,day_combined,dated_year,pub_month,pub_year,writing_start_year,title,ent_id,Misc_Txt_Index,writing_start_approx,link,german_title,M_involved,year_combined,chron_refs,sampled
MEW 9:489-518.,,"The knight of the noble consciousness. [G] Der Ritter von edelmüthigen Bewusstsein. (W) 1853: Nov c.21-28. (D) Nov 28. (P) 1854: Jan M, as a pamphlet; see ST/M95. (S) MEW 9:489-518. (Tr) MECW 12:479. (++) The pamphlet was pubd in NY by M’s friends Cluss and Weydemeyer; it bore no publisher’s name. -> 53:43; 54:5,9; 92:50.",,4,"[""German""]",1,Nov,1853: Nov c.21-28.,,28,,,M,,"1854: Jan M, as a pamphlet; see ST/M95.",ObjectId(630af2b35e934cb195acb10a),429,Nov 28.,,true,Nov,,,,,,,21,28,Nov,1853,,,,,"MECW 12:479. (+ +) The pamphlet was pubd in NY by M’s friends Cluss and Weydemeyer; it bore no publisher’s name. -> 53:43; 54:5,9; 92:50.",Nov,21,1853,,,1853,The knight of the noble consciousness.,M0429,,true,,Der Ritter von edelmüthigen Bewusstsein.,true,1853,"[""recnJ8cUge2PHDqCX"",""rechkaelFey4RVnvD"",""rec9N3oVVlwNXnbIH"",""rec0hjE4prcb8v3BM""]",true
MEW 6:20.,,"Appeal of the Democratic District Committee of the Rhine Province. [G] Aufforderung des demokratischen Kreisausschusses der Rheinprovinz. (D) 1848: Nov 14. (P) Nov 15, in NRZ. Signed, for the comm, by M and Schneider II. (S) MEW 6:20. (Tr) MECW 8:24; ST/ME54 (R48/49) 164; Labour Mo., Nov 1948, p. 348. ->48:79.",,1,"[""German""]",1,,,,14,"[""Journalism""]",,M,,"Nov 15, in NRZ. Signed, for the comm, by M and Schneider II.",ObjectId(630af2b35e934cb195acb137),47,1848: Nov 14.,,true,Nov,,,,,15,,,,,,,,,,"MECW 8:24; ST/ME54 (R48/49) 164; Labour Mo., Nov 1948, p. 348. ->48:79.",Nov,14,1848,Nov,1848,,Appeal of the Democratic District Committee of the Rhine Province.,M0047,,,,Aufforderung des demokratischen Kreisausschusses der Rheinprovinz.,true,1848,"[""recxtgXzhhAI3wACL""]",true
MECW 12:18.,ST/M28 (EQ) 10. quotes summarized; %ST/ME56 (RME) 128. (+4-) In MEW 9:18-21. -> 53:15.,"The London press—Policy of Napoleon on the Turkish question. [EJ (D) 1853: Mar 25. (P) Apr 11, in NYDT, #3739, p. 7bc. Signed. (S) MECW 12:18. (Re) ST/M28 (EQ) 10. quotes summarized; %ST/ME56 (RME) 128. (+4-) In MEW 9:18-21. -> 53:15.",,1,"[""English""]",1,,,,25,"[""Journalism""]",,M,,"Apr 11, in NYDT, #3739, p. 7bc. Signed.",ObjectId(630af2b35e934cb195acb142),479,1853: Mar 25.,,true,Mar,,,,,,,,,,,,,,,,Mar,25,1853,,,,The London press—Policy of Napoleon on the Turkish question. [EJ,M0479,,,,,true,1853,"[""rec7jlep5cPw3e5LD""]",true
MECW 16:492.,,"Manufactures and commerce. [E] (D) 1859: Sep 5. (P) Sep 23, in NYDT, #5747, p. 6bc. N/s. (S) MECW 16:492. (++) In MEW 13:496-99. -*59:57.",,1,"[""English""]",1,,,,5,"[""Journalism""]",,M,,"Sep 23, in NYDT, #5747, p. 6bc. N/s.",ObjectId(630af2b35e934cb195acb154),495,1859: Sep 5.,,true,Sep,In MEW 13:496-99. -*59:57.,,,,,,,,,,,,,,,Sep,5,1859,,,,Manufactures and commerce.,M0495,,,,,true,1859,"[""rec4Muh2VO9tZbhkn""]",true
MEW 15:635-36.,,"Application for naturalization and residence permit in Berlin. |G] Antrag von Marx auf Naturalisierung und Wohnrecht in Berlin. (D) 1861: Apr 10. N/t. Signed: Dr. Karl Marx. (S) MEW 15:635-36. (++) Submitted to Berlin police district; for background, see Chron. Mar 17 to Apr 12,1861. —>61:17,26.",,2,"[""German""]",1,,,,10,"[""Private Document""]",,M,,,ObjectId(630af2b35e934cb195acb15b),50,1861: Apr 10. N/t. Signed: Dr. Karl Marx.,,true,Apr,"Submitted to Berlin police district; for background, see Chron. Mar 17 to Apr 12,1861. —>61:17,26.",,,,,,,,,,,,,,,Apr,10,1861,,,,Application for naturalization and residence permit in Berlin. |G] Antrag von Marx auf Naturalisierung und Wohnrecht in Berlin.,M0050,,,,,true,1861,"[""recG5jyz5oMYc9BWE"",""reccMSaIIocpsdzTN""]",true
MECW 12:107.,"%ST/M28 (EQ) 30 (“The ultimatum and after"").","Mazzini—Switzerland and Austria— The Turkish question. |E] (D) 1853: May 27. (P) June 10, in NYDT, #3791, p. 5cd, under the rubric “Great Britain."" Signed. (S) MECW 12:107. (Re) %ST/M28 (EQ) 30 (“The ultimatum and after""). (++) In MEW 9:109-13. -*53:22.",,1,"[""English""]",1,,,,27,"[""Journalism""]",,M,,"June 10, in NYDT, #3791, p. 5cd, under the rubric “Great Britain."" Signed.",ObjectId(630af2b35e934cb195acb15d),501,1853: May 27.,,true,May,In MEW 9:10913. -*53:22.,,,,,,,,,,,,,,,May,27,1853,,,,Mazzini—Switzerland and Austria— The Turkish question. |E],M0501,,,,,true,1853,"[""recd2CZgBcB9SDBEp""]",true
,,"The financial situation in France. [Untitled article] [E] (D) 1858: Apr 13. (P) Apr 30. in NYDT. #5312, p. 6cd. N/s. (++) In MEW 12:434-38. -> 58:19.",,1,"[""English""]",1,,,,13,"[""Journalism""]",,M,,"Apr 30. in NYDT. #5312, p. 6cd. N/s.",ObjectId(630af2b35e934cb195acb08b),317,1858: Apr 13.,,true,Apr,In MEW 12:434-38. -> 58:19.,,,,,,,,,,,,,,,Apr,13,1858,,,,The financial situation in France. [Untitled article],M0317,,,,,true,1858,"[""recpluGBPbOGHzNi0""]",true
MEW 15:434-35.,,"French news humbug—Economic consequences of war. [G] Französischer Nachrichtenhumbug—Ökonomische Kriegskonsequenzen. (D) 1861: Dec 31. (P) 1862: Jan 4, in Die Presse. N/s. (S) MEW 15:434-35. (Tr) ST/MElOc (CWUS) 128; ST/M79 (Pad/2) 142. ->62:9.",,1,"[""German""]",1,,,,31,"[""Journalism""]",,M,,"1862: Jan 4, in Die Presse. N/s.",ObjectId(630af2b35e934cb195acb0a1),336,1861: Dec 31.,,true,Dec,,,,,,,,,,,,,,,ST/MElOc (CWUS) 128; ST/M79 (Pad/2) 142. ->62:9.,Dec,31,1861,,,,French news humbug—Economic consequences of war.,M0336,,,,Französischer Nachrichtenhumbug—Ökonomische Kriegskonsequenzen.,true,1861,"[""rece73LObjcSCPgEn""]",true
,,"The French trials in London. [E] (D) 1858: Apr 4. (P) Apr 27, in NYDT, #5309, p. 6abed. N/s. (++) In MEW 12:425-33. -> 58:19.",,1,"[""English""]",1,,,,4,"[""Journalism""]",,M,,"Apr 27, in NYDT, #5309, p. 6abed. N/s.",ObjectId(630af2b35e934cb195acb0a2),337,1858: Apr 4.,,true,Apr,In MEW 12:425-33. -> 58:19.,,,,,,,,,,,,,,,Apr,4,1858,,,,The French trials in London.,M0337,,,,,true,1858,"[""recpluGBPbOGHzNi0""]",true
MEW 13:646-54.,,"Gatherings from the press. [G] (W) 1859: June-July. (P) June 4, 25, July 9,16, in Dos Volk. N/s. (S) MEW 13:646-54. (Tr) MECW 16:625. (++) In spite of the English* language title, this was pubd in German: a series of spoofs against Kinkel's weekly Hermann, ending when Das Volk suspended publ. It was written in collaboration with the paper's publisher E. Biskamp. -> 59:46,50.",,2,"[""German""]",1,Jun,1859: June-July.,,,"[""Journalism""]",,M,,"June 4, 25, July 9,16, in Dos Volk. N/s.",ObjectId(630af2b35e934cb195acb0a9),342,,,true,Jun,"In spite of the English* language title, this was pubd in German: a series of spoofs against Kinkel's weekly Hermann, ending when Das Volk suspended publ. It was written in collaboration with the paper's publisher E. Biskamp. -> 59:46,50.",,,,,,,,Jul,1859,,,,,MECW 16:625.,,,,,,1859,Gatherings from the press.,M0342,,,,,true,1859,"[""recWlfTpPfiHVOpu7"",""recC3HeETmmc8tYDb""]",true
"GCFI 1:340, with notes on variations from the French text.",ME.SW 2:77; ST/M85 (Pad/3) 23; ST/M40 (FIA) 85.,"Instructions for the delegates of the Provisional General Council. The different questions. [E] (W) 1866: Aug, for the 1st (Geneva) congress of the IWMA, where this document was read as the GC’s report, Sep 4. (P) 1867: Feb 20 and Mar 13, in the International Courier; Mar 9 and 16, in French (trans by Lafargue) in the Courrier International. A German version had been pubd in Oct-Nov 1866. (S) GCFI 1:340, with notes on variations from the French text. (Re) ME.SW 2:77; ST/M85 (Pad/3) 23; ST/M40 (FIA) 85. (++) In MEW 16:190-99. -> 66:36,43.",,2,"[""English""]",1,Aug,"1866: Aug, for the 1st (Geneva) congress of the IWMA, where this document was read as the GC’s report, Sep 4.",,,"[""Resolution""]",,M,,"1867: Feb 20 and Mar 13, in the International Courier; Mar 9 and 16, in French (trans by Lafargue) in the Courrier International. A German version had been pubd in Oct-Nov 1866.",ObjectId(630af2b35e934cb195acb0f1),406,,,true,Aug,"In MEW 16:190-99. -> 66:36,43.",,,,,,,,,,,,,,,,,,,,1866,Instructions for the delegates of the Provisional General Council. The different questions.,M0406,,,,,true,1866,"[""recvRefDQ3P0gWbTC"",""recewkrNmD5i1qj9M""]",true
,Pamphlet reprint; see ST/25.,"Interview(s) in the Chicago Daily Tribune: “Karl Marx. Interviews with the corner-stone of modern socialism....” [E] (D) 1878: this newspaper report is datelined Dec 18. The interview(s) prob took place Dec A. (P) 1879: Jan 5, in the Chicago Daily Tribune. Signed: H. (identity unknown). — The same month, incomplete and bad German versions appeared in two U.S. papers. (Re) Pamphlet reprint; see ST/25. (++) In MEW 34:508-16. —The Tribune article stated that interviews took place “twice or thrice,” but it is written up as if reporting one (composite) interview. For the complete heading over the article, see ST/25. -> 78:43; 79:10.",,2,"[""English""]",1,,,,18,"[""Interview""]",,M,,"1879: Jan 5, in the Chicago Daily Tribune. Signed: H. (identity unknown). — The same month, incomplete and bad German versions appeared in two U.S. papers.",ObjectId(630af2b35e934cb195acb0fb),415,1878: this newspaper report is datelined Dec 18. The interview(s) prob took place Dec A.,,true,Dec,"In MEW 34:508-16. —The Tribune article stated that interviews took place “twice or thrice,” but it is written up as if reporting one (composite) interview. For the complete heading over the article, see ST/25. -> 78:43; 79:10.",,,,,,,,,,,,,,,Dec,18,1878,,,,Interview(s) in the Chicago Daily Tribune: “Karl Marx. Interviews with the corner-stone of modern socialism....”,M0415,,,,,true,1878,"[""recNxiuU45ZJbpHFk"",""recFST2wTSX8vKftn""]",true
MEW 11:117-19.,,"Ireland’s revenge. [G] Irlands Rache. (D) 1855: Mar 13. (P) Mar 16, in NOZ. N/s. (S) MEW 11:117-19. (Tr) MECW 14:78; ST/ME28 (1IQ) 74. ->55:13.",,1,"[""German""]",1,,,,13,"[""Journalism""]",,M,,"Mar 16, in NOZ. N/s.",ObjectId(630af2b35e934cb195acb103),422,1855: Mar 13.,,true,Mar,,,,,,,,,,,,,,,MECW 14:78; ST/ME28 (1IQ) 74. ->55:13.,Mar,13,1855,,,,Ireland’s revenge.,M0422,,,,Irlands Rache.,true,1855,"[""recxsCmppqY3sPgCs""]",true
MEW 6:214-17.,,"The Kölnische Zeitung on the elections. [G] Die ’’Kölnische Zeitung” über die Wahlen. (D) 1849: Jan 30. (P) Feb 1, in NRZ. N/s. (S) MEW 6:214-17. (Tr) MECW 8:286. ->49:10.",,1,"[""German""]",1,,,,30,"[""Journalism""]",,M,,"Feb 1, in NRZ. N/s.",ObjectId(630af2b35e934cb195acb10e),432,1849: Jan 30.,,true,Jan,,,,,,,,,,,,,,,MECW 8:286. ->49:10.,Jan,30,1849,,,,The Kölnische Zeitung on the elections.,M0432,,,,Die ’’Kölnische Zeitung” über die Wahlen.,true,1849,"[""recmLPZtlMPnUlDkA""]",true
MECW 12:460.,ST/ME5 (AB) 212.,"The labor question. [E] (D) 1853: Nov 11. (P) Nov 28, in NYDT, #3936, p. 5ef, under the rubric “England.” Signed. (S) MECW 12:460. (Re) ST/ME5 (AB) 212. (++) In MEW 9:472—75. —See note on #E711. ->53:44.",,1,"[""English""]",1,,,,11,"[""Journalism""]",,M,,"Nov 28, in NYDT, #3936, p. 5ef, under the rubric “England.” Signed.",ObjectId(630af2b35e934cb195acb117),440,1853: Nov 11.,,true,Nov,In MEW 9:472—75. —See note on #E711. ->53:44.,,,,,,,,,,,,,,,Nov,11,1853,,,,The labor question.,M0440,,,,,true,1853,"[""recoCygICnI5wdRaD""]",true
MEW 11:501-2.,,"A letter by Napier. [G] Ein Brief Napiers. (D) 1855: Aug 24. (P) Aug 27, in NOZ. N/s. (S) MEW 11:501-2. (Tr) MECW 14:493 (“Napier’s letter”). -♦ 55:35.",,1,"[""German""]",1,,,,24,"[""Journalism""]",,M,,"Aug 27, in NOZ. N/s.",ObjectId(630af2b35e934cb195acb124),452,1855: Aug 24.,,true,Aug,,,,,,,,,,,,,,,MECW 14:493 (“Napier’s letter”). -♦ 55:35.,Aug,24,1855,,,,A letter by Napier.,M0452,,,,Ein Brief Napiers.,true,1855,"[""recq36BxVlsnFwr8s""]",true
MEW 15:63637.,,"Letter to Police Chief von Zedlitz. [G] Brief an den Polizeipräsidenten von Zedlitz. (D) 1861: Apr 11. Signed. (S) MEW 15:636-37. (++) Submitted to the Prussian police; for related documents and background see Chron. Mar 17 to Apr 12,1861. -> 61:17.",,1,"[""German""]",1,,,,11,"[""Letter""]",,M,,,ObjectId(630af2b35e934cb195acb129),457,,,true,Apr,"Submitted to the Prussian police; for related documents and background see Chron. Mar 17 to Apr 12,1861. -> 61:17.",,,,,,,,,,,,"[""recG5jyz5oMYc9BWE""]",,,Apr,11,1861,,,,Letter to Police Chief von Zedlitz. |G] Brief an den Polizeipräsidenten von Zedlitz. CD) 1861: Apr 11. Signed.,M0457,,,,,true,1861,"[""recG5jyz5oMYc9BWE""]",true
,,"Letter to the editor of The Sun, Charles Dana. [E] (D) 1871: Aug 25. (P) Sep 9, in the Sun (NY). Signed. (++) In MEW 17:400-2. —The Sun introduced the text of this letter with five inches of introductory matter, headed “The International’s founder.’’ ->71:39,43,49.",,3,"[""English""]",1,,,,25,"[""Letter""]",,M,,"Sep 9, in the Sun (NY). Signed.",ObjectId(630af2b35e934cb195acb134),467,1871: Aug 25.,,true,Aug,"In MEW 17:400-2. —The Sun introduced the text of this letter with five inches of introductory matter, headed “The International’s founder.’’ ->71:39,43,49.",,,,,,,,,,,,,,,Aug,25,1871,,,,"Letter to the editor of The Sun, Charles Dana.",M0467,,,,,true,1871,"[""recwLNSLqOIhKhSS1"",""recLPcL574oB8mTxM"",""reco5XugTwoTPD07P""]",true
MEW 11:228-30.,,"Financial matters. [G] Finanzielles. (D) 1855: May 19. (P) May 22, in NOZ. N/s. (S) MEW 11:228-30. (Tr) MECW 14:198 (“Questions of finance”). -> 55:19.",,1,"[""German""]",1,,,,19,"[""Journalism""]",,M,,"May 22, in NOZ. N/s.",ObjectId(630af2b35e934cb195acb089),315,1855: May 19.,,true,May,,,,,,,,,,,,,,,MECW 14:198 (“Questions of finance”). -> 55:19.,May,19,1855,,,,Financial matters.,M0315,,,,Finanzielles.,true,1855,"[""recrjcTvZGuxUuKn8""]",true
MEW 6:357-58.,,"The Frankfurt March Association and the Neue Rheinische Zeitung. [G] Der Frankfurter Märzverein und die “Neue Rheinische Zeitung.” (D) 1849: Mar 15. (P) Mar 17, in NRZ. N/s. (S) MEW 6:357-58. (Tr) MECW 9:84. —>49:15.",,1,"[""German""]",1,,,,15,"[""Journalism""]",,M,,"Mar 17, in NRZ. N/s.",ObjectId(630af2b35e934cb195acb098),328,1849: Mar 15.,,true,Mar,,,,,,,,,,,,,,,MECW 9:84. —>49:15.,Mar,15,1849,,,,The Frankfurt March Association and the Neue Rheinische Zeitung.,M0328,,,,Der Frankfurter Märzverein und die “Neue Rheinische Zeitung.”,true,1849,"[""recWIsVX6LBzrWUlC""]",true
MEW 9:39-42.,,"Hirsch's confessions. [G] Hirschs Selbstbekenntnisse. (D) 1853: Apr 9. (P) May 5, in the Belletristisches Journal und New-Yorker Criminal-Zeitung. Signed. (S) MEW 9:39-42. (Tr) MECW 12:40; ST/ME12 (CCT) 275. ->53:14,19.",,2,"[""German""]",1,,,,9,"[""Journalism""]",,M,,"May 5, in the Belletristisches Journal und New-Yorker Criminal-Zeitung. Signed.",ObjectId(630af2b35e934cb195acb0cd),374,1853: Apr 9.,,true,Apr,,,,,,,,,,,,,,,"MECW 12:40; ST/ME12 (CCT) 275. ->53:14,19.",Apr,9,1853,,,,Hirsch's confessions.,M0374,,,,Hirschs Selbstbekenntnisse.,true,1853,"[""recg0haoxL1rdSN9i"",""recUi9cp4abSUK9K4""]",true
,,"The House of Lords and the Duke of York’s monument. [E] (W) 1856: Apr CD. (P) Apr 26, in PP. N/s. (++) In MEW 12:5-14. —M told E that he was imitating Cobbett's style in this piece. —* 56:16.",,1,"[""English""]",1,Apr,1856: Apr CD.,,,"[""Journalism""]",,M,,"Apr 26, in PP. N/s.",ObjectId(630af2b35e934cb195acb0d4),380,,,true,Apr,In MEW 12:514. —M told E that he was imitating Cobbett's style in this piece. —* 56:16.,,,,,,CD,,,,,,,,,,CD,,,,1856,The House of Lords and the Duke of York’s monument.,M0380,,,,,true,1856,"[""recuA3DDtyxq26JlL""]",true
"In MEW 11:354-57; titled + bracketed “[—Bulwer’s motion—The Irish question]"" (—Bulwers Antrag—Die irische Frage].",,"In Parliament. [G] Aus dem Parlamente. (D) 1855: July 13. (P) July 16, in NOZ. N/s. (S) In MEW 11:354-57; titled + bracketed “[—Bulwer’s motion—The Irish question]"" (—Bulwers Antrag—Die irische Frage]. (Tr) MECW 14:340 (“From the Houses of Parliament...’’); %ST/ME28 (IIQ) 77 (“From Parliament""). -* 55:30.",,1,"[""German""]",1,,,,13,"[""Journalism""]",,M,,"July 16, in NOZ. N/s.",ObjectId(630af2b35e934cb195acb0e0),391,1855: July 13.,,true,Jul,,,,,,,,,,,,,,,"MECW 14:340 (“From the Houses of Parliament...’’); %ST/ME28 (IIQ) 77 (“From Parliament""). -* 55:30.",Jul,13,1855,,,,In Parliament.,M0391,,,,Aus dem Parlamente.,true,1855,"[""rec247MDKU9bR6Ugf""]",true
,,"{D&A} The acquittal of Simon Bernard. [Untitled article] |E] (P) 1858: May 3, in NYDT, p. 4cde. Lead article; n/s. (++) Listed by Rubel; rejected by IML, not in MEW. This, as well as #M945, was clearly written in NY; in my opinion there is no possibility of M’s authorship.",,0,"[""English""]",1,,,true,,,,M,,"1858: May 3, in NYDT, p. 4cde. Lead article; n/s.",ObjectId(630af2b35e934cb195acb0e9),4,,,true,May,"Listed by Rubel; rejected by IML, not in MEW. This, as well as #M945, was clearly written in NY; in my opinion there is no possibility of M’s authorship.",,,,3,,,,,,,,,,,,3,,May,1858,,The acquittal of Simon Bernard. [Untitled article] [E],M0004,,,,,true,1858,,
MECW 13:61.,,"The Labor Parliament. [E] (D) 1854: Mar 10. (P) Mar 29, in NYDT, #4039, p. 6bc, under the rubric “Great Britain.” Signed. (S) MECW 13:61. (++) In MEW 10:127-31. — See also #M468. -♦ 54:12,13.",,2,"[""English""]",1,,,,10,"[""Journalism""]",,M,,"Mar 29, in NYDT, #4039, p. 6bc, under the rubric “Great Britain.” Signed.",ObjectId(630af2b35e934cb195acb115),439,1854: Mar 10.,,true,Mar,"In MEW 10:127-31. — See also #M468. -♦ 54:12,13.",,,,,,,,,,,,,,,Mar,10,1854,,,,The Labor Parliament.,M0439,,,,,true,1854,"[""recxGxWJxYzV3vzoa"",""recmKT05kkwSTU6kn""]",true
MEW 5:491.,,"Lecture on wage-labor and capital at the First Workers’ Association of Vienna— newspaper report. [G] Bericht über den Vortrag von Marx über Lohnarbeit und Kapital. ... (D) Lecture given 1848: Sep 2. (P) Sep 5, in Die Constitution. (S) MEW 5:491. (Tr) MECW 7:573. ->48:58.",,1,"[""German""]",1,,,,2,"[""Speeches/Addresses""]",,M,,"Sep 5, in Die Constitution.",ObjectId(630af2b35e934cb195acb120),449,Lecture given 1848: Sep 2.,,true,Sep,,,,,,,,,,,,,,,MECW 7:573. ->48:58.,Sep,2,1848,,,,Lecture on wage-labor and capital at the First Workers’ Association of Vienna— newspaper report.,M0449,,,,Bericht über den Vortrag von Marx über Lohnarbeit und Kapital. ...,true,1848,"[""recqOc5CnZtNBAmmX""]",true
MEW 7:296-98.,,"Louis Napoleon and Fould. [G] Louis-Napoleon und Fould. (W) 1850: betw Mar D and Apr M. (P) May c.20, in NRZ-Revue, no. 4; with other items under the head “Vermischtes” [Miscellaneous]. N/s. (S) MEW 7:296-98. (Tr) MECW 10:342. -> 50:10,14,18.",,3,"[""German""]",1,Mar,1850: betw Mar D and Apr M.,,,"[""Journalism""]",,M,,"May c.20, in NRZ-Revue, no. 4; with other items under the head “Vermischtes” [Miscellaneous]. N/s.",ObjectId(630af2b35e934cb195acb14d),489,,,true,Mar,,,,,,,D,M,Apr,1850,,,,,"MECW 10:342. -> 50:10,14,18.",,D,,,,1850,Louis Napoleon and Fould.,M0489,,,,Louis-Napoleon und Fould.,true,1850,"[""rec8MTEiUtm1x0dgk"",""recQKKdVeAReHJEpW"",""recj8kf3kdYLy0K36""]",true
MECW 16:37.,,"Mazzini’s new manifesto. [E] (D) 1858: Sep 21. (P) Oct 13, in NYDT, #5453, p. 3bcd. N/s. (S) MECW 16:37. (++) In MEW 12:579-83. ->58:42.",,1,"[""English""]",1,,,,21,"[""Journalism""]",,M,,"Oct 13, in NYDT, #5453, p. 3bcd. N/s.",ObjectId(630af2b35e934cb195acb15f),503,1858: Sep 21.,,true,Sep,In MEW 12:579-83. ->58:42.,,,,,,,,,,,,,,,Sep,21,1858,,,,Mazzini’s new manifesto.,M0503,,,,,true,1858,"[""recxQcWKPCUbJrk1C""]",true
MEW 11:486-89.,,"Meeting on Poland. [G] Polenmeeting. (D) 1855: Aug 13. (P) Aug 16, in NOZ. N/s. (S) MEW 11:486-89. (Tr) MECW 14:477 (“The Poland meeting""). -> 55:35.",,1,"[""German""]",1,,,,13,"[""Journalism""]",,M,,"Aug 16, in NOZ. N/s.",ObjectId(630af2b35e934cb195acb162),506,1855: Aug 13.,,true,Aug,,,,,,,,,,,,,,,"MECW 14:477 (“The Poland meeting""). -> 55:35.",Aug,13,1855,,,,Meeting on Poland.,M0506,,,,Polenmeeting.,true,1855,"[""recq36BxVlsnFwr8s""]",true
MEW 39:518.,,"Application for Prussian citizenship to the police authorities in Cologne. [G| Marx an die Polizeidirektion in Köln. (D) 1848: Apr 13. (P/P) 1968, in Zeitschr. f. Geschichtswissenschaft, no. 3. (S) MEW 39:518. (Tr) MECW 7:537. -> 48:29.",,1,"[""German""]",1,,,,13,,,M,"1968, in Zeitschr. f. Geschichtswissenschaft, no. 3.",,ObjectId(630af2b35e934cb195acb166),51,1848: Apr 13.,,true,Apr,,,,,,,,,,,,,,,MECW 7:537. -*48:29.,Apr,13,1848,,,,Application for Prussian citizenship to the police authorities in Cologne. [G| Marx an die Polizeidirektion in Köln.,M0051,,,,,true,1848,"[""rec3why6iTJ2Oxb02""]",true
MECW 16:442.,,"The French disarmament. [E] (W) 1859: July c.30. (P) Aug 12, in NYDT, #5711, p. 4bc. Lead article; n/s. (S) MECW 16:442. (++) In MEW 13:447-49. ->59:55.",,1,"[""English""]",1,Jul,1859: July c.30.,,,"[""Journalism""]",,M,,"Aug 12, in NYDT, #5711, p. 4bc. Lead article; n/s.",ObjectId(630af2b35e934cb195acb0a0),335,,,true,Jul,In MEW 13:447-49. ->59:55.,,,,,,30,,,,,,,,,,30,,,,1859,The French disarmament.,M0335,,true,,,true,1859,"[""recIbPPQTB8GsVqLu""]",true
