id,full_name,short_names,last_name,first_name,gabriel_desc,desc,glossary_entry,glossary_desc,mega_digital_url,mega_digital_url2,category,birth,death,nationality_full,nationality,active_in,born,orgs,link,link2,link2_note,Chronicle_Interaction,num_interactions,Chronicle_OCR 2,Chronicle_About,Notebooks_Marx,num_nb,num_pages_cumulative,ME_Library_Books_autostart,chronicle_letters_link,letters_chronicle_2,letters_chronicle_3,Notebooks_Texts,Notebooks_Texts_manual,ME_Register,Chronicle_Yearly,Chronicle_Yearly 2,chronicle_where,chronicle_published_in,MECW_Letters,ME_Register_auto,Chronicle_Yearly 3,Chronicle_Yearly 4,Chronicle_Yearly 5,Chronicle_Yearly 6,interaction_prop,num_interactions_marx,marx_interaction_prop,Padover_Letters,Padover_Letters 2,m_first_meeting_date,m_first_meeting_link,m_first_meeting_notes,m_first_meeting_year,num_letters_from_m,Geldsystem,Associates,Proudhon_Cahiers,Num_About,Imported table,N0_Nietzsche_Books_Read,N0_Nietzsche_Library,B0_Bastiat_Correspondence,JSM00_Letters
Hermes_Karl Heinrich,,,Hermes,Karl Heinrich,,,Hermes_Karl Heinrich,"(1800 to 1856) German journalist and historian. In 1841 he began publishing his Geschichte der letzten fündundzwanzig fahre. He was editor of the Cologne KZ (1842-1843), rival to M’s AZ. He later collaborated on the Allgemeine Preussische Ztg and other conservative papers. MEW 27 says he was a ’’secret agent of the Prussian government,"" but this was not repeated by New Mega 1,1. -» 42:17,20, 22.",,,Person,,,,,,,,,,,,0,,"42_17_171,42_20_177,42_22_181",,0,0,,,"C171,C177,C181",,,"""219_Hermes_Karl Heinrich_Köln, 5. Juli; Köln, 29. Juli: Letztes Wort an Hrn. Philippson zu Magdeburg. In: Kölnische Zeitung Nos. 187, 211, 235""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,3,,,,,
Herodotus,,,Herodotus,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,220_Herodotus_Historiae,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Herrich_Alwin,,,Herrich,Alwin,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""566_Dislokationskarte des Deutschen Heeres und seiner Grenznachbarn. Hrsg. von Hermann Müller. Nach den neuesten amtlichen Quellen bearb. von A. Herrich. Masstab 1:3,250,000""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Herrmann_Ernst Adolf,,,Herrmann,Ernst Adolf,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,567_Die östreichisch-preußische Allianz vom 7. Februar 1792 und die zweite Theilung Polens. Eine Streitschrift gegen Prof. H. von Sybel in München,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hertel_Gertrud,,,Hertel,Gertrud,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,ST_30,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hertzka_Theodor,,,Hertzka,Theodor,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,568_Die Gesetze der sozialen Entwickelung,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Herwegh_Emma,,,Herwegh,Emma,daughter of a Berlin silk merchant and wife of German poet Georg Herwegh.,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Herwegh_Georg,Georg Herwegh,['Herwegh'],Herwegh,Georg,German poet expelled by Friedrich Wilhelm IV because he declared himself a republican. He worked with Marx in Paris but fell out with him over Herwegh’s effort to lead a force of fighting men into Germany in 1848.,left-wing poet,Herwegh_Georg,"(Friedrich) (1817 to 1875) German left-wing poet. A journalist in Stuttgart in the late 1830s, he was forced to flee to Switzerland (1839), where he pubd his best-known work Gedichte eines Lebendigen (1841, part 2 in 1844); also lived in Paris and (1847) Brussels. In 1842 he had made the friendly acquaintance of M; one of the papers he contributed to was the RZ of Cologne. At the outbreak of the 1848 revolution he was a leader of the German Demo Assoc in Paris, an organizer of the adventuristic ’’German Legion"" of 6migr6s, which sallied into Baden and was scattered at a blow (Apr). H. fled to Zurich; retired into study and writing; revived politically with the founding of the GGWA by Lassalle, who named him a “plenipotentiary"" of the assoc (1863). H. broke with the Lassalleans (1865) and joined the new Eisenacher party (1869). 42:30; 43:4, 7; 44:8; 47:21, 39; 48:19, 27; 52:55. #M64.",,,Person,1817,1875,German,German,"Stuttgart, Switzerland, Paris, Brussels",,"RZ,GGWA",,,,"42_30_201,43_7_240,44_8_295,47_21_564,47_39_594,52_55_1700,42_30_202,48_27_6603",8,,"42_30_203,48_19_694,43_4_230",,0,0,,"C201,C202,C230,C240,C295,C564,C594,C6603,C1700","C203,C694",,,"""962_Herwegh_Georg_Aus den Bergen. In: Herwegh, G. Gedichte eines Lebendingen. Neue wohlfeile Ausg., Th. 2, Zürich, 1848""",,,,,,"40_Marx_Georg Herwegh, 41_Marx_Georg Herwegh, 47_Engels_Georg Herwegh",ST_31,,,,,0.0011,8,0.0017,,19,,,,,,,3_Herwegh_Georg,,3,,,,,
Herzen_Alexander,Alexander Herzen,['Herzen'],Herzen,Alexander,"exiled Russian journalist who published the first Russian émigré journal, The Bell, which had influence inside Russia. He was an advocate of populism and friend of Mikhail Bakunin.",revolutionary émigré; populist-socialist writer,,,,,Person,1812,1870,Russian,Russian,"Paris, Geneva, Nice, London",,,,,,"50_19_1218,53_32_1785,55_11_1957,53_32_1783",4,"53_16_1741,53_28_1773,54_52_1934,70_6_3648,69_64_3602","68_69_6588,55_20_1973,71_30_7611",2394_Prison and Exile (in Russian),1,0,,"C1218,C1741,C1773,C1783,C1785,C1934,C1957,C1973",C6588,,,1517_Herzen_Alexander_Prison and Exile (in Russian),,,,,,,,,,,,0.0005,3,0.0007,,,,,,,,,,,3,,,,,
Hesiodus,,,Hesiodus,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,221_Hesiodus_Theogonia,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hess_Moses,Moses Hess,['Hess'],Hess,Moses,"journalist and future socialist Zionist, he was the first avowed communist among Marx’s early German friends. He would work with Marx in Cologne on the Rheinische Zeitung and Neue Rheinische Zeitung, as well as on journalism and propaganda in Paris and Brussels.",socialist writer,Hess_Moses,"(1812 to 1875) German socialist writer. Son of a well-to-do Rhineland merchant, H. early became a journalist; got acquainted with socialism in Paris (late 1830s); became one of the first socialists (or communists) in Germany; pubd Die heilige Geschichte der Menschheit (1837); Die europäische Triarchie (1841). Indeed, in a letter H. claimed to have converted young E to communism in 1842. H. was an initiator of and editorial contributor to RZ (1842) and, during the rest of the 1840s, to DFJ (1843), Paris Vorwärts/ (1844), Herwegh’s collection Einundzwanzig Bogen; pubd Gesellschaftsspiegel (Elberfeld, 1845-1846), initially planned with E. After its failure, he went to Brussels. During this period H. represented the views of so-called “True Socialism."" In the more heated period of around 1847-1850 he moved closest to M; joined the League of the Just, then the CL; in the 1850 CL split, he went with the Willich-Schapper group, for which he worked in Germany (1852-1854). There then ensued, in Paris, a period in which he devoted himself to natural-science studies. In 1863 he joined up with Lassalle to build GGWA and state-socialism, as the plenipotentiary in Cologne; while Lassalle looked to Bismarck, H. looked to Bonaparte. In IWMA congresses (1868-1869) H. was a clear voice for reformism, very hostile to both the Bakuninists and Proudhonists. This period coincides with his emergence as a pioneer of Zionism, with his book Rom and Jerusalem (1862). In 1877 his widow pubd a posthumous work, Dynamische Stoff.lehre. —The most thorough study of H. is by Edmund Silberner, MH, Geschichte seines Lebens (1966), marred by its devil-theory of M; there is no reliable book on H. in English. —H. also used the given names Moritz and Maurice. -► 41:16; 42:14, 27; 43:26; 45:9,11,19; 46:20; 47:28,43; 48:74; 56:11; 57:9; 64:27, 32; 65:7,9,14; 68:48; 77:43. #ME66; M722; E862.",,,Person,1812,1875,German,German,"Paris, Germany, Brussels",,"RZ,League of the Just,Communist League,GGWA,IWMA",,,,"42_27_195,43_26_274,45_9_369,45_11_376,45_11_6464,45_19_396,46_20_477,46_20_478,47_28_6467,47_43_606,48_74_903,68_48_6566,41_16_6702,41_16_6703",14,,"42_14_166,64_27_2738,64_32_2752,65_7_2815,65_7_2816,65_7_2821,65_9_2829,65_14_2842,65_14_2847,65_14_2849,65_14_2850,56_11_2049,57_9_2141,77_43_4575","2244_Die europäische Triarchie,2500_Dynamische Stofflehre,2574_Essence of Money",3,0,,"C195,C274,C369,C376,C6464,C396,C477,C478,C6467,C606,C903,C2049,C2141,C6566","C166,C2738,C2752,C2815,C2816,C2821,C2829,C2842,C2847,C2849,C2850",,,"222_Hess_Moses_Deutschland und Frankreich in Bezug auf die Centralisationsfrage. In: Rheinische Zeitung No. 137,356_Hess_Moses_Philosophie der Tat. In: Einundzwanzig Bogen aus der Schweiz. Hrsg. von Georg Herwegh,""470_Hess_Moses_Die letzten Philosophen, Darmstadt, 1845"",""471_Hess_Moses_Ueber die Noth in unserer Gesellschaft und deren Abhülfe. In: Deutsches Bürgerbuch für 1845, Darmstadt, 1845"",1518_Hess_Moses_Die europäische Triarchie,1519_Hess_Moses_Dynamische Stofflehre,1520_Hess_Moses_Essence of Money",,,,,,"42_Marx_Moses Hess, 21_Engels and Marx_Moses Hess",,,,,,0.0019,10,0.0022,,,,,,,,,4_Hess_Moses,,14,,,,,
Hess_Sibylle,,,Hess,Sibylle,German working-class woman who lived with Moses Hess in Brussels and Paris; they married in 1852.,,,,,,,,,,,,,,,,,77_43_4575,1,,,,0,0,,,,,,,,,,,,"2405_Marx_Sibylle Hess, 2409_Marx_Sibylle Hess",,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Hettners_H.,,,Hettners,H.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,30_Hettners_H._Literaturgeschichte des 18. Jahrh.: Part II: Geschichte der französischen Literatur im 18. Jahrh.,,,
Heuschling_Philippe Francois Xavier Theodose,,,Heuschling,Philippe Francois Xavier Theodose,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,1088_Statistique internationale. <Population.) Publiee avec la collaboration des statisticiens officiels des différents états de l'Europe et des États-Unis d'Amérique,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hilberg_Arnold,,,Hilberg,Arnold,,,Hilberg_Arnold,"Austrian journalist. Pub’r and editor of the Vienna Internationale Revue (1866-1868). -* 66:9,16.",,,Person,,,,,,,,,,,"66_16_3028,66_9_6540",2,,,,0,0,,"C6540,C3028",,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Hildebrand_Max,,,Hildebrand,Max,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,3289_Engels_Max Hildebrand,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hildebrandt_C.,,,Hildebrandt,C.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""800_Hildebrandt_C._Kuno von Schreckenstein, oder die weissagende Traumgestalt, 2. Aufl., Bd. 1-3, Quedlinburg und Leipzig, 1840""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hilditch_Richard,,,Hilditch,Richard,,,,,,,Person,,,British,British,,,,https://www.google.com/books/edition/Aristocratic_taxation_its_present_state/op1VAAAAcAAJ?hl=en,,,,0,,,152_Aristocratic taxation,1,6,,,,,,64_Hilditch_Richard_Aristocratic Taxation,,,45_52,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hillebrand_K.,,,Hillebrand,K.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"""282_Hillebrand_K._""""Schopenhauer und das deutsche Publikum,"""" in Zeiten, Völker und Menschen, Vol. 2"",""294_Hillebrand_K._Zeiten, Völker und Menschen, 2 vols.""",,,
Hillmann_H.,,,Hillmann,H.,,,,,,,,,,,,,,,,,,69_26_3510,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Hind,,,Hind,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,78_1,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hinrichs_H. F. W.,,,Hinrichs,H. F. W.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""472_Hinrichs_H. F. W._Hinrichs' politische Vorlesungen, Bd. I-II, Halle, 1843""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hins,,,Hins,,,,,,,,,,,,,,,,,,,71_37_3997,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Hippisley_G.,,,Hippisley,G.,,,,,,,Person,,,,,,,,,,,,0,,,"""979_A Narrative of the Expedition to the Rivers Orinoco and Apure, in South America...""",1,0,,,,,,1521_Hippisley_G._A Narrative of the Expedition...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hirsch,,,Hirsch,,,,,,,,,,,,,,,,,,,"80_50_4831,80_30_4801",2,,,,0,0,,,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Hirsch_Karl,Carl Hirsch,['Hirsch'],Hirsch,Karl,,Social-Democratic journalist,,,,,Person,1841,1900,German,German,"Brussels, London, France, Germany",,"GGWA,Volksstaat",,,,"75_35_4389,76_33_4485,77_10_4517,77_24_4541,78_7_4590,79_24_4692,79_27_4698,79_33_7599,79_33_4713,80_24_4789,81_43_4916",11,,"77_23_4540,79_33_4712,79_33_4714,79_33_4715,79_38_4730,82_28_5014",,0,0,,,,,,,,,,,,"2418_Engels_Carl Hirsch, 2422_Marx_Carl Hirsch, 2482_Marx_Carl Hirsch, 2500_Engels_Carl Hirsch, 2532_Marx_Carl Hirsch, 2566_Marx_Carl Hirsch, 3931_Engels_Carl Hirsch, 3908_Engels_Carl Hirsch, 3839_Engels_Carl Hirsch",,,,,,0.0015,10,0.0022,,,,,,,,,,,6,,,,,
Hirsch_Max,,,Hirsch,Max,,,,,,,Person,,,,,,,,,,,,0,,68_54_3395,,0,0,,,C3395,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Hirsch_Wilhelm,Wilhelm Hirsch,['W. Hirsch'],Hirsch,Wilhelm,Hamburg-born Prussian police agent in London charged with infiltrating and reporting on Marx’s group.,agent of Prussian police in London,,,,,Person,,,German,German,,,Communist League,,,,"52_7_1525,52_13_1546,52_39_1640,53_19_1748",4,,"52_39_1643,52_45_1666,53_14_1731,53_14_1732,53_14_1734",,0,0,,"C1525,C1546,C1640,C1643,C1666,C1731,C1732,C1734,C1748",,,,,,,,,,,,,,,,0.0005,3,0.0007,,,,,,,,,,,5,,,,,
Hirschfeld_Rudolf,,,Hirschfeld,Rudolf,,,Hirschfeld_Rudolf,"Printshop owner in London. Besides M’s Herr Vogt, H. also printed Die Neue Zeit (not the later magazine) and the weekly Hermann. He also printed the so-called Hirschfeld edn of the Com Manifesto in the first half of the 1860s; see #ME33. 60:45,54. #ME33.",,,Person,,,,,,,,,,,"60_45_2469,60_45_2472,60_54_7620",3,,,,0,0,,"C2469,C2472,C2457",,,,,,,,,,,,,,,,0.0004,3,0.0007,,,,,,,,,,,0,,,,,
Hirzel_K. M.,,,Hirzel,K. M.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""473_Hirzel_K. M._Correspondenz aus Zürich. In: Allgemeine Literatur-Zeitung, Heft IV, March 1844; Heft V, April 1844""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hlubek_Franz Xaver Wilhelm,,,Hlubek,Franz Xaver Wilhelm,,,,,,,Person,,,,,,,,,,,,0,78_18_4607,,"1459_Die Landwirthschaftslehre in ihrem ganzen Umfange,2504_(studies of agricultural chemistry and geology)",2,15,570_Bericht über die englische Landwirthschaft und die zu London 1851 ausgestellten landwirtschaftlichen Geräthe und Maschinen.,,,,,1522_Hlubek_Franz Xaver Wilhelm_Die Landwirthschaftslehre...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hoadly_Benjamin,,,Hoadly,Benjamin,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Benjamin_Hoadly,,,,0,,,837_A defense of the enquiry into the reasons...,1,1,,,,,,1523_Hoadly_Benjamin_A defense of the enquiry...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hobbes_Thomas,,,Hobbes,Thomas,,,,,,,Person,,,British,British,,,,,,,,0,,,1120_English Works,1,2,"""571_Leviathan, Oceana. Famous pamphlets <A. D. 1644 to A. D. 1795>. With introd. by Henry Morley""",,,,,"27_Hobbes_Thomas_Works,""722_Hobbes_Thomas_Elementa philosophica de cive. Amsterodami, 1657""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,42_Hobbes_Thomas_NA,,,
Höchberg_Karl,Karl Höchberg,['Höchberg'],Höchberg,Karl,,Social-Democratic writer,,,,,Person,1853,1885,German,German,"Brussels, Switzerland",,SDWP,,,,"79_33_4715,79_38_4728",2,,"77_26_4547,77_37_4567,77_37_4568,79_33_4716,79_38_4725,79_38_4731,79_41_4736,79_41_4737,79_49_4745,80_44_4824",2444_Jahrbuch für Sozialwissenschaft und Sozialpolitik,1,0,1261_Staatswirthschaftliche Abhandlungen. Hrsg. von R. F. Seyfferth [Karl Höchberg],,,,,1524_Höchberg_Karl_Jahrbuch für Sozialwissenschaft...,,,,,,2468_Engels_Karl Höchberg,ST_31.5,,,"79_53,79_2",,0.0003,0,0.0000,,,,,,,,,,,10,,,,,
Hodde_L. de la,,,Hodde,L. de la,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""963_Hodde_L. de la_La naissance de la République en février 1848, Paris, 1850""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hödel,,,Hödel,,,,,,,,,,,,,,,,,,,,0,,"78_15_4601,78_19_4608",,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,2,,,,,
Hodgskin_Thomas,Thomas Hodgskin,['Hodgskin'],Hodgskin,Thomas,,"journalist, expounder of ""Ricardian socialist"" views",,,,,Person,1787,1869,British,British,,,,,,,,0,,,"244_Labour defended against the claims of Capital; or the Unproductiveness of capital proved. By a Labourer,462_An enquiry into the merits of the American Colonisation Society,566_Popular Political Economy. Four Lectures delivered at the London Mechanics' Institution",3,8,,,,,,"""723_Hodgskin_Thomas_Popular Political Economy. Four Lectures Delivered at the London Mechanic's Institution. London, 1827."",833_Hodgskin_Thomas_Labour defended against the claims of Capital...,848_Hodgskin_Thomas_An enquiry into the merits of the American Colonisation Society",,,"51_66,51_67,51_68,51_69",,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hodson_S.,,,Hodson,S.,,,,,,,Person,,,,,,,,,,,,0,,,1283_An Address to the Different Classes of Persons...,1,1,,,,,,1525_Hodson_S._An Address to the Different Classes of Persons...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hoenig_Fritz August,,,Hoenig,Fritz August,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,572_Die Wehrkräfte Frankreichs im Jahre 1885,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Höffding_H.,,,Höffding,H.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,508_Höffding_H._Psychologie un Umrissen,,,
Hoffmann,,,Hoffmann,,,,,,,,Person,,,,,,,,,,,"51_37_1428,51_37_1429",2,,,,0,0,,"C1428,C1429",,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Hoffmann_Carl,,,Hoffmann,Carl,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""446_Die Organisation der bewaffneten Macht. Separat-Abdruck aus der Militär-Handbibliothek <Theil 1, H. 1> für Officiere, Cadeten, und Einjährig-Freiwillige. 4. Aufl.""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hofmann,,,Hofmann,,,,,,,,Person,,,,,,,,,,,,0,67_21_3181,,,0,0,,,,C3181,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hofstetten_Johann Baptist von,,,Hofstetten,Johann Baptist von,,,Hofstetten_Johann Baptist von,"(d. 1887) German journalist; Lassallean. Orig a Bavarian army lieutenant, with independent wealth, he was persuaded by Schweitzer to join him in founding and editing the Social-Demokrat (Berlin) as the GGWA organ; hence copublisher and co-owner of the paper (1864-1867). But he quit Lassalleanism and was a delegate at the founding congress of the Eisenacher party (1869); subseqly withdrew from the workingclass movement. —Note: Like Schweitzer, who (it happened) had the same given names, he seems to have used Jean for Johann, at least in part. —► 66:7.",,,Person,,,,,,,,,,,66_7_3009,1,,,,0,0,,C3009,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Hohenzollerns,,,Hohenzollerns,,,,,,,,,,,,,,,,,,,,0,,57_4_2128,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
"Holbach_Paul Henri Dietrich, baron d'",,,Holbach,"Paul Henri Dietrich, baron d'",,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""573_Systeme social, ou principes naturéis de la morale et de la politique, avec un examen de l'influence du gouvernement sur les mours. T. 1.2.""",,,,,"""223_""""Holbach_Paul Henri Dietrich, baron d'""""_Système de la nature. Ou des loix du monde physique et du monde moral. Par M. Mirabaud, Vols. 1-2"",""474_""""Holbach_Paul Henri Dietrich, baron d'""""_Système social, ou principes naturels de la morale et de la politique...; T. I-II, Paris, 1822""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Hölderlin_F.,,,Hölderlin,F.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"""9_Hölderlin_F._Kurze Biographie und Proben aus seinen Werken, 2 booklets from Verlag der modernen Klassiker"",""222_Hölderlin_F._Sokrates und Alkibiades, Der Rhein""",,,
Hole_James,,,Hole,James,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,574_Lectures on social science and the organization of labor,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Holland_John,,,Holland,John,,,,,,,Person,,,,,,,,,,,,0,,,"""2463_The Directors of the Bank of England, Enemies to te Great Interests of the Kingdom; and Also Not Just to the Trust Reposed in Them by the Adventurers, Who Chose Them to Do Their Best Endeavours, by All Honest Means, for the Advantage of the Joint Stock"",""2464_The Ruine of the Bank of England and All Publick-credit, Inevitable: and the Necessity, in a Short Time, of Stopping the Payments upon the Several Funds to the Bank, South Sea Company, Lotteries etc. if the Hon. House of Commons Will Not Themselves Be Judges of the Means That May Be Offer'd to Prevent It""",2,0,,,,,,"1526_Holland_John_The Directors of the Bank of England...,1527_Holland_John_The Ruine of the Bank of England...",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hollinger_Fidelio,,,Hollinger,Fidelio,,,Hollinger_Fidelio,"German 6migr6 in London; printshop owner. Das Volk was printed in his shop. —► 59:8, 44, 49, 56, 59, 64, 65; 60:12.",,,Person,,,,,,,,,,,"59_59_7183,59_64_7190,59_44_7267,59_49_7277,59_65_7308",5,,"60_12_2362,59_56_7290,59_65_7191",,0,0,,,C2362,,,,,,,,,,,,,,,0.0007,3,0.0007,,,,,,,,,,,3,,,,,
Holsatius_Joannis Jonsius,,,Holsatius,Joannis Jonsius,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,25_Holsatius_Joannis Jonsius_De scriptoribus historiae philosophicae libri IV.,,
Holyoake_George Jacob,,,Holyoake,George Jacob,,,,,,,Person,,,,,,,,,,,"52_35_1618,71_28_7661",2,,"71_28_3945,71_30_7664,71_30_3962",,0,0,575_The history of co-operation in Rochdale. <The society of equitable pioneers.> Pt. 1.2.,C1618,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,3,,,,,"944_Holyoake,945_Holyoake,946_Holyoake,947_Holyoake,948_Holyoake,949_Holyoake,950_Holyoake,951_Holyoake,952_Holyoake,953_Holyoake,954_Holyoake,955_Holyoake,956_Holyoake,957_Holyoake,958_Holyoake,959_Holyoake,960_Holyoake,961_Holyoake,962_Holyoake,963_Holyoake,964_Holyoake,965_Holyoake,2185_Holyoake,2186_Holyoake"
Holzenhauer_W.,,,Holzenhauer,W.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,1776_Engels_W. Holzenhauer,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Home_David Milne,,,Home,David Milne,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,576_On social reforms needed in Scotland,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Homer,,,Homer,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,475_Homer_Iliad,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Homer_Leonard,,,Homer,Leonard,,,,,,,Person,,,,,,,,,,,,0,,60_9_2352,,0,0,,,C2352,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Hontheim_Richard von,,,Hontheim,Richard von,,,Hontheim_Richard von,(d. 1857) German lawyer in Cologne; a defense counsel in the Cologne Communist trial of 1852. —► 52:39.,,,Person,,,,,,,,,,,52_39_1643,1,,,,0,0,,C1643,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Hood_Thomas,,,Hood,Thomas,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""476_Hood_Thomas_The Song of the Shirt. In: Punch, or the London Charivari, Vol. V, London, 1843""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hook,,,Hook,,,,,,,,,,,,,,,,,,,,0,,,2515_(on Chinese empire),1,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hope_George,,,Hope,George,,,,,,,Person,,,British,British,,,,,,,,0,,,2051_Agriculture and the Corn Law,1,2,,,,,,1528_Hope_George_Agriculture and the Corn Law,,,45_52,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Hopkins_Thomas,,,Hopkins,Thomas,,,,,,,Person,,,British,British,,,,,,,,0,,,"411_Great Britain for the last 40 Years etc,""424_Economical Enquiries relative to the Laws which regulate Rent, Profit, Wages and the Value of Money"",428_On Rent of Land and its Influence on Subsistence and Population,""1056_Economical Enquiries relative to the Laws which regulate Rent, Profit, Wages and the Value of Money""",4,5,,,,,,"838_Hopkins_Thomas_On Rent of Land and its Influence on Subsistence...,839_Hopkins_Thomas_Economical Enquiries...,1529_Hopkins_Thomas_Great Britain for the last 40 years etc.",,,51_67,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
